chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc,prognosis
0.4765753149986267,1856.152275732733,2262.3256584537753,3800.37109375,0.08154839409722223,-9.413265228271484,IDV0002
0.46081554889678955,2778.3432118916066,2794.049773379065,6068.371170558286,0.13448033707865167,-23.402565002441406,IDV0002
0.4773803651332855,2743.1581321013027,2842.784053060641,6037.032103307039,0.11317221632281553,-23.031648635864258,IDV0002
0.5625563263893127,2846.2457520504054,2887.656620267853,6270.803997473802,0.1253888706961078,-23.413358688354492,IDV0002
0.5364958047866821,2966.5388454655904,2855.5353857132973,6239.4262531459735,0.1439118865352349,-22.874216079711914,IDV0002
0.4806174635887146,2791.3000087706473,2791.3483703216425,6100.512107021837,0.1343597044427711,-24.707429885864258,IDV0002
0.37338653206825256,2206.01945183464,2461.032037375595,4664.734996448864,0.0924310064935065,-22.722354888916016,IDV0002
0.4720395803451538,3062.21803943935,2912.853666588071,6543.0531819661455,0.15009901258680555,-23.960895538330078,IDV0002
0.4155597984790802,2486.900366534635,2719.5252868042626,5384.4287109375,0.10939825148809523,-24.568035125732422,IDV0002
0.4976060092449188,3043.296064125044,2912.444177011014,6446.224238954741,0.15005387931034483,-23.931766510009766,IDV0002
0.4782882630825043,2839.9492960550856,2832.03295023714,5985.26050464527,0.13497677364864866,-23.905845642089844,IDV0002
0.5222996473312378,2882.3150691944097,2790.4730401682,6143.277138157895,0.14092237429511278,-23.24812126159668,IDV0002
0.42099928855895996,2414.969611022822,2593.4781592213985,5022.341182314116,0.10695884967672414,-22.60485076904297,IDV0002
0.4876193106174469,2851.2994459663178,2786.25691088923,5919.32373046875,0.14192940848214286,-22.684467315673828,IDV0002
0.40536150336265564,2266.839043958799,2512.5555697779455,4725.277132601352,0.09320013372747747,-22.864017486572266,IDV0002
0.4343219995498657,2908.459486618815,2722.6676540595204,5897.20729341443,0.14869311031879195,-22.746992111206055,IDV0002
0.4507046639919281,2809.5931277464624,2928.5398339057047,6431.688334923664,0.12561128339694658,-23.342302322387695,IDV0002
0.49101290106773376,2792.0544764666656,2824.4965091133245,6122.987013596755,0.12596717247596154,-23.499313354492188,IDV0002
0.41436299681663513,2665.6446422281015,2741.8906290363593,5879.9102783203125,0.13176345825195312,-24.139812469482422,IDV0002
0.47320541739463806,2827.8596356239295,2671.47901426131,5792.286146009291,0.15126161317567569,-22.7060604095459,IDV0002
0.4446580708026886,2881.294386440519,2866.3726537475472,6392.26505055147,0.13310291564542484,-23.241531372070312,IDV0002
0.41434362530708313,3065.419610520081,2763.6296512904973,6218.580676663307,0.1643670194892473,-20.455612182617188,IDV0005
0.41570383310317993,2412.6868925233657,2602.2968823907745,4965.887920673077,0.11056753305288461,-22.06513786315918,IDV0005
0.48158666491508484,2802.4344381340425,2858.272773812783,6210.289113898027,0.12411595394736842,-23.037311553955078,IDV0005
0.4474860429763794,2750.7358648861973,2646.2517628800447,5407.879083806818,0.14867424242424243,-21.748645782470703,IDV0005
0.4454958438873291,2520.4918800231103,2637.7446259569615,5296.323529411765,0.1195523131127451,-21.962106704711914,IDV0005
0.4068039059638977,2403.8208221301606,2633.915080929436,5205.711012620192,0.10153030563186813,-21.78447723388672,IDV0005
0.479596883058548,2439.1543233816765,2663.005986839938,5294.5660400390625,0.113525390625,-22.02779769897461,IDV0005
0.4177297353744507,3065.5028406451174,2671.3024232819585,6063.714699667008,0.1642426037397541,-20.94982147216797,IDV0005
0.46442216634750366,2359.106880961133,2527.6827374001914,4962.864990234375,0.10643310546875,-22.087730407714844,IDV0005
0.4593183994293213,2648.7208572104387,2635.7027430214766,5502.81005859375,0.12601207386363636,-22.049596786499023,IDV0005
0.44028839468955994,2325.970275432497,2449.3919778245504,4842.486102764423,0.10681554773351648,-22.113971710205078,IDV0005
0.43988993763923645,3196.878780349502,2827.861214520195,6570.2955979567305,0.17851896367521367,-23.176433563232422,IDV0005
0.4469986855983734,2527.7233972420668,2556.04380802382,5289.739848292151,0.12063574975775193,-21.820091247558594,IDV0005
0.45008453726768494,2828.540040424109,2716.590265050294,5987.5762939453125,0.13596478630514705,-23.490360260009766,IDV0005
0.41574037075042725,2466.291341143047,2728.0120754805694,5735.291748046875,0.10311453683035714,-22.4822940826416,IDV0005
0.39622804522514343,2895.612108843984,2667.524939762253,5810.3759765625,0.14809802827380952,-21.18903923034668,IDV0005
0.4513193368911743,2385.047794590669,2558.50781350293,5015.904377416237,0.10641007570876289,-21.916349411010742,IDV0005
0.48829567432403564,2950.1124527606744,2898.182874977128,6420.3125,0.14295402405753968,-23.039249420166016,IDV0005
0.4664689302444458,2833.1319336066063,2835.726514535412,6179.1168730137715,0.13887049788135594,-24.081315994262695,IDV0005
0.45432281494140625,2652.173320865633,2576.3112171519574,5398.1048583984375,0.1402587890625,-22.278902053833008,IDV0005
0.44094496965408325,2822.2918216191256,2799.992612550868,6297.985515763275,0.12905748755530974,-22.85210609436035,IDV0005
0.605217695236206,3283.153821777831,3060.553870003514,6806.999478274829,0.15924991973458905,-21.910995483398438,IDV0007
0.5309481620788574,2974.1769059315475,2936.7457126300596,6206.744286848262,0.1353009065842246,-22.789554595947266,IDV0007
0.6033544540405273,3261.8985601500985,3125.7702542730885,7091.284897748162,0.16374176623774508,-23.532852172851562,IDV0007
0.5968429446220398,3214.5030176600476,3027.069939533357,6800.744696348412,0.14205477382596685,-22.649404525756836,IDV0007
0.5086731910705566,3220.5709839618476,2996.4819293328833,6741.636464293574,0.1591005996919014,-22.86141014099121,IDV0007
0.546992838382721,2944.0859499391636,2947.55896925786,6412.201397235577,0.12111879006410256,-21.559650421142578,IDV0007
0.5601088404655457,3022.0827494150953,2961.6108872198083,6556.5061870374175,0.13556229440789475,-22.109085083007812,IDV0007
0.500546932220459,3254.723540450542,2965.0335878160604,6689.2305557041955,0.1536413741438356,-22.131757736206055,IDV0007
0.5429039001464844,2910.5355885936915,2923.356120475613,6235.004216974432,0.1362933534564394,-21.85710906982422,IDV0007
0.5462962985038757,3395.618756407783,2973.904843672083,6826.5185174141225,0.17626953125,-23.2810001373291,IDV0007
0.5925575494766235,3201.6342208853794,2962.0446426449116,6764.3865966796875,0.1591888427734375,-23.145017623901367,IDV0007
0.6170563101768494,3395.544761405198,3052.088100126233,7015.246293676181,0.16169798843503938,-23.02320671081543,IDV0007
0.5142141580581665,2996.8683362705215,2902.7270193195955,6186.725597846798,0.1494825409679878,-21.324743270874023,IDV0007
0.4925478398799896,3103.6863105980296,2996.511139089205,6614.774248676916,0.13977838331653225,-21.5529727935791,IDV0007
0.5514094233512878,2736.232108821891,2825.564385410479,5721.538876815581,0.11649290272887323,-20.80204200744629,IDV0007
0.5456548929214478,3149.1197238965638,2960.9281373487947,6492.733999399038,0.1588362809065934,-21.378421783447266,IDV0007
0.5510601997375488,3208.473463133865,3096.5025581772225,6874.273583723262,0.1455548128342246,-22.752626419067383,IDV0007
0.595578134059906,3354.6272707502467,3011.281790415388,6846.4018514333675,0.16367510330578514,-21.983423233032227,IDV0007
0.44419196248054504,2962.998969252448,2785.0765036211146,6004.601453234266,0.14825994318181818,-23.120214462280273,IDV0007
0.5209624171257019,3150.157642439405,2793.625318109708,6020.68359375,0.17516837284482759,-22.181564331054688,IDV0007
0.5053636431694031,2983.60777814609,2782.019483984203,6103.715625,0.14753515625,-22.57622528076172,IDV0007
0.5325083136558533,3264.454860575502,2999.5435085349113,6686.162109375,0.1636021205357143,-21.324026107788086,IDV0008
0.455264687538147,2678.5879233748815,2933.7616059929933,5942.327821601942,0.10548297178398058,-22.610715866088867,IDV0008
0.576976478099823,3138.7865649359696,3102.3935250286786,7067.225230823864,0.13392223011363635,-23.681676864624023,IDV0008
0.5007596015930176,2988.3080368927335,2909.6202173457445,6396.6533203125,0.140984375,-23.210872650146484,IDV0008
0.4880824089050293,3034.2497116137747,2949.777689012921,6460.33542798913,0.14736752717391305,-23.52359390258789,IDV0008
0.48382368683815,2890.607846228996,3006.3260628900794,6501.6815185546875,0.122161865234375,-23.125192642211914,IDV0008
0.522828221321106,2799.4514772202915,2991.153712969657,6442.515055338542,0.11312301070601852,-22.690032958984375,IDV0008
0.4711659848690033,3190.0654481907177,2929.9449860171494,6652.643229166667,0.15276692708333334,-23.17613410949707,IDV0008
0.5109952688217163,3009.9885103491715,2999.733100928341,6609.385267596378,0.14251423773364486,-24.443401336669922,IDV0008
0.4862799346446991,3201.3813832244496,2916.174746881677,6663.939098011364,0.1610174005681818,-24.353525161743164,IDV0008
0.5390474200248718,2967.0412602065167,2895.5280109564706,6395.572437959559,0.14306640625,-23.21364402770996,IDV0008
0.5423361659049988,3500.24124041272,2939.311665574526,6854.184194711538,0.19238750751201922,-23.96906089782715,IDV0008
0.4597958028316498,2711.18568621289,2785.5720228375626,5833.906462296196,0.12077530570652174,-23.25825309753418,IDV0008
0.4972740709781647,3140.7187103239485,3002.6311968613095,6722.284698486328,0.149658203125,-23.898603439331055,IDV0008
0.5229654312133789,2876.9069561067627,2940.0525393017,6156.636408025568,0.1278897372159091,-23.836833953857422,IDV0008
0.4938167631626129,3163.55610166025,2939.0015233772797,6499.210094105114,0.16644176136363636,-22.042783737182617,IDV0008
0.5244652628898621,2871.0379962518928,3003.135185711387,6454.807692307692,0.1177425547542735,-23.273056030273438,IDV0008
0.5924054980278015,3099.6775979673907,3004.9801885145716,6691.344992897727,0.1541681463068182,-22.701005935668945,IDV0008
0.5325419902801514,2851.1247306582536,2788.700273555986,5774.236083984375,0.1331591796875,-22.889802932739258,IDV0008
0.4716401994228363,3072.54551521183,2796.525395492414,6035.63720703125,0.16405707465277777,-24.253402709960938,IDV0008
0.5492154955863953,3256.708579099559,3058.8016604147724,6908.850815716912,0.16467205371732027,-22.62847900390625,IDV0008
0.4930785000324249,3527.977458641698,3074.554139895311,7252.415687619275,0.21665896350190839,-21.309717178344727,IDV0009
0.4746822118759155,2799.6498001084396,2948.36935687146,6074.249401231752,0.12596943430656934,-21.524322509765625,IDV0009
0.40084612369537354,3550.503610329657,3177.9418869337146,7624.936325485642,0.21267287795608109,-23.94221305847168,IDV0009
0.4290525019168854,2939.202740056371,2870.0933652428475,6156.449549651343,0.16827543904958678,-21.132265090942383,IDV0009
0.28879302740097046,3324.4211701044105,3126.9134831392653,7140.167039440525,0.2191949659778226,-22.04714584350586,IDV0009
0.48428696393966675,3080.7789021342455,3082.899084100402,6903.449922449448,0.16001622817095587,-21.712390899658203,IDV0009
0.5293990969657898,2868.2759630024275,3034.1902706040682,6607.192025533536,0.12763989456300814,-18.86019515991211,IDV0009
0.4952871799468994,3220.4961343347704,3021.339522815202,6796.7376708984375,0.18572707403273808,-20.60923957824707,IDV0009
0.35101813077926636,3460.8206078477856,3033.403299008945,7180.53369140625,0.25096028645833335,-23.53199005126953,IDV0009
0.5121883153915405,3072.792222200207,2872.031796638744,6453.6376953125,0.16878255208333334,-22.99578094482422,IDV0009
0.5642462968826294,2867.0722101651063,2866.8052534333647,6183.6181640625,0.1331080386513158,-21.38275718688965,IDV0009
0.4988788068294525,3824.9653522631593,2926.6304324319226,7233.450649752475,0.23710647431930693,-22.612340927124023,IDV0009
0.3623182773590088,3077.393742261679,3012.5586964282875,6606.30171926398,0.15641704358552633,-20.87422752380371,IDV0009
0.5489180088043213,3350.139482952781,3083.528708451369,7094.648226731115,0.1728761522032374,-22.632633209228516,IDV0009
0.48258745670318604,2627.4517602738665,2778.118246238171,5622.132090692935,0.11614724864130435,-19.544477462768555,IDV0009
0.5058373808860779,3538.7666824592725,3274.70466229226,7798.851711467161,0.18050957803672316,-23.430133819580078,IDV0009
0.42292383313179016,2806.861088599787,3092.9316658732773,6697.392835115132,0.11516755756578947,-20.533889770507812,IDV0009
0.47366824746131897,3269.157271375679,3055.765528325284,7242.148991221005,0.18508879671391754,-23.522327423095703,IDV0009
0.45381373167037964,2965.0231608139566,2839.377293803204,5959.0447998046875,0.17651774088541666,-23.65016746520996,IDV0009
0.40221527218818665,2903.4143099492094,2709.79259279398,5702.7099609375,0.18334365472560976,-23.39593505859375,IDV0009
0.5041736960411072,3312.727378235849,3035.2075025113973,6981.594981317935,0.17530712182971014,-22.268503189086914,IDV0009
0.4954177141189575,3366.8099253190985,3184.163082095681,7240.033428485577,0.23852330395299146,-19.606103897094727,IDV0010
0.34617140889167786,3213.7888819989753,3124.8394885116345,7015.836588541667,0.21630497685185185,-21.191272735595703,IDV0010
0.4202720522880554,3107.655996837893,3203.615127161197,7092.498779296875,0.21509850543478262,-20.24789810180664,IDV0010
0.5409432053565979,2601.6094941831325,2805.794439084368,5731.664211467161,0.1360111559851695,-18.201919555664062,IDV0010
0.3813192844390869,3340.8848961933895,3116.2280028714704,7096.566611842105,0.24745579769736842,-20.19345474243164,IDV0010
0.5054172873497009,2942.8922852350715,3037.79519914291,6658.314866286058,0.15805757962740385,-19.650739669799805,IDV0010
0.5297621488571167,2882.260891805232,3091.3609686438626,6505.046081542969,0.14844258626302084,-18.436100006103516,IDV0010
0.4143041968345642,3494.5939282488043,3133.103679725284,7335.727993277616,0.25275935683139533,-20.948869705200195,IDV0010
0.4400918483734131,2763.094374305393,2919.8819453420197,6111.0076904296875,0.16555350167410715,-19.553014755249023,IDV0010
0.5516283512115479,3165.370882635147,3171.1091160503684,7209.701437034354,0.1985105805049669,-20.08147430419922,IDV0010
0.4652368426322937,2893.6052857917593,3017.1108215112786,6610.794931087854,0.17684994103773585,-18.711509704589844,IDV0010
0.3139149844646454,3899.9275175314147,3180.4819385111527,7824.129231770833,0.29411259403935186,-23.50649070739746,IDV0010
0.3951812982559204,2746.7600884166113,2851.663223414267,5954.450431034483,0.16844692887931034,-19.072891235351562,IDV0010
0.3986496925354004,3532.8905079357696,3178.879448965388,7391.064922626202,0.23648775540865385,-21.84722328186035,IDV0010
0.41802167892456055,3109.539881263132,3148.986297358288,6713.700749323918,0.1885986328125,-19.8232364654541,IDV0010
0.3583827018737793,3761.543594616642,3182.8458676747337,7404.083393895349,0.2585430293120155,-21.48903465270996,IDV0010
0.478896826505661,2795.0925389319923,3028.947967391277,6451.982116699219,0.14603533063616073,-19.65192413330078,IDV0010
0.4067213833332062,3667.6028044933396,3294.076687205848,7740.272378021816,0.28360849056603776,-21.812650680541992,IDV0010
0.5234845280647278,3366.0592413825343,3275.0617837065547,7482.090250651042,0.22846589265046297,-20.084854125976562,IDV0010
0.48362472653388977,3501.3058762086903,3159.539177988259,7379.684189618644,0.2497599973516949,-20.820941925048828,IDV0010
0.39550045132637024,3045.441174539074,3116.592726532116,6898.669012661638,0.16085780352011494,-19.30359649658203,IDV0010
0.4404453933238983,2914.2368258980546,2802.1450718918636,6079.74609375,0.1451450892857143,-23.29447364807129,IDV0011
0.38282081484794617,2470.628643406273,2613.6494963351192,5099.569163602941,0.11781580307904412,-24.45831298828125,IDV0011
0.5281338095664978,2742.6233967449043,2833.2782229506934,5957.941750919118,0.12897805606617646,-24.87453842163086,IDV0011
0.4967244565486908,2659.68118087993,2636.834629767258,5514.541941675647,0.13915173760775862,-24.057437896728516,IDV0011
0.48680171370506287,2751.482419719338,2726.797373364464,5793.129475911458,0.1339382595486111,-24.066917419433594,IDV0011
0.35001757740974426,2153.956094628746,2521.899240809312,4506.211239529639,0.09044277545103092,-24.57575798034668,IDV0011
0.41773831844329834,2387.25329030931,2601.756339837129,5057.8802490234375,0.10301513671875,-25.007606506347656,IDV0011
0.4344480335712433,3002.256693839752,2803.3162333457985,6298.10302734375,0.15513020833333332,-24.403953552246094,IDV0011
0.43687647581100464,2515.895444656306,2672.97853129445,5473.400236430921,0.12229303728070176,-24.804269790649414,IDV0011
0.436490535736084,3182.102374916286,2738.927233016657,6384.0127480996625,0.1683690526463964,-24.218095779418945,IDV0011
0.41850611567497253,2593.0959385849587,2738.2298702898756,5744.389759410511,0.1241455078125,-24.05695343017578,IDV0011
0.5281723737716675,3069.499068445948,2895.81069791908,6517.083740234375,0.15412507233796297,-24.407499313354492,IDV0011
0.3743007183074951,2351.347591246007,2602.6908328752725,4966.332469267004,0.10715978285845588,-24.43121910095215,IDV0011
0.4075062870979309,2703.140235785629,2714.649783383069,5436.3233996975805,0.12346690188172044,-24.806665420532227,IDV0011
0.3616202175617218,2168.470068739969,2557.458485372914,4760.732014973958,0.08766456886574074,-24.303733825683594,IDV0011
0.43754297494888306,2747.471491090837,2680.225073420236,5640.865675403225,0.13336693548387096,-24.737401962280273,IDV0011
0.3904656767845154,2439.137957850944,2634.8752228366493,4996.166204637097,0.11208417338709678,-24.743228912353516,IDV0011
0.49098196625709534,2690.9906935005883,2720.308140029239,5852.9296875,0.12772623697916666,-24.43128204345703,IDV0011
0.396780788898468,2457.6804581193765,2628.428079616652,5267.151988636364,0.10639599116161616,-24.732093811035156,IDV0011
0.46447402238845825,2782.081988593569,2669.961251291829,5774.368664449897,0.1337890625,-24.39603614807129,IDV0011
0.3790521025657654,2476.3853612643416,2568.4958127194845,5081.732412484976,0.11634239783653846,-24.385725021362305,IDV0011
0.4292423129081726,3089.4072154223077,2954.6665553127036,6524.2913818359375,0.14639078776041667,-25.23472023010254,IDV0012
0.3806866705417633,2743.8023598791974,2853.799255741206,5949.305013020833,0.13162977430555556,-24.363550186157227,IDV0012
0.43833011388778687,2809.0955573197343,3034.4394792912476,6441.892847521552,0.11266949533045977,-24.983600616455078,IDV0012
0.42082419991493225,2731.5892879089324,2828.444517646408,5799.254041615099,0.1201171875,-23.584352493286133,IDV0012
0.42836543917655945,2874.063538002362,2945.6468487473917,6267.529296875,0.12348865327380952,-23.777263641357422,IDV0012
0.42370161414146423,2558.3604076908255,2989.4888472976236,5981.07624459774,0.0844259059175532,-22.313003540039062,IDV0012
0.4677468538284302,2707.910513440093,2881.679291596891,6024.259290782684,0.11922125860091744,-23.235273361206055,IDV0012
0.4256591796875,3185.7985713285566,2940.304335675513,6650.497159090909,0.15321673768939395,-23.993610382080078,IDV0012
0.4623683989048004,2650.9058523547887,2878.7867953081686,5802.1593595805925,0.11044579221491228,-23.762500762939453,IDV0012
0.44316548109054565,2817.2527118717203,2841.9694732886032,5938.708917025862,0.12985755657327586,-24.380006790161133,IDV0012
0.4737735092639923,2916.6720202241427,3004.4350608656687,6425.090004081157,0.12829772038246268,-24.913217544555664,IDV0012
0.45926526188850403,3163.842285407874,2977.014791009572,6708.248131793478,0.16876698369565218,-25.4628963470459,IDV0012
0.36420661211013794,2171.6517727663836,2652.586897549112,4542.22176928039,0.0837738317087156,-22.4040470123291,IDV0012
0.4498338997364044,2841.502235033852,2877.1624909755215,5973.600416917067,0.1368126502403846,-23.404489517211914,IDV0012
0.3802819848060608,2591.588955450529,2943.222209493709,6093.217509501689,0.09956978462837837,-24.887540817260742,IDV0012
0.3672686219215393,2877.9196834163486,2784.9405428639625,5899.068495806526,0.13532571231617646,-23.143640518188477,IDV0012
0.3894442617893219,2560.891584060555,3005.3592133276693,6364.48974609375,0.08238500478316327,-22.414011001586914,IDV0012
0.4746669828891754,3026.5138609845662,3065.193345939867,6814.878791360294,0.13178423713235293,-24.798341751098633,IDV0012
0.4593293070793152,2766.093366348487,2832.267101707045,5807.212907176907,0.1318028336864407,-24.98395538330078,IDV0012
0.4060131311416626,2771.443531143266,2681.6725941575132,5396.759033203125,0.14086478097098215,-23.639734268188477,IDV0012
0.39713919162750244,2969.21764990391,2972.3022204729286,6694.82914094002,0.13890814012096775,-24.037738800048828,IDV0012
0.41319093108177185,2968.225803796172,2819.05910117479,6165.606113649764,0.16218307783018868,-22.985933303833008,IDV0013
0.3918318748474121,2579.1550473359057,2646.2589855042575,5207.8984298105315,0.12352746678149606,-24.97547149658203,IDV0013
0.5682016611099243,3094.379098586966,2956.104524852538,6686.618874289773,0.1514559659090909,-25.855379104614258,IDV0013
0.3595673143863678,2336.4915632100947,2490.4296064643418,4665.758883568548,0.1146568380376344,-23.304397583007812,IDV0013
0.433959037065506,2728.454481819735,2709.7683896424655,5594.170977618243,0.13668795748873874,-24.570192337036133,IDV0013
0.3414476215839386,1995.24625348904,2428.6921271921983,4190.185546875,0.07595264668367346,-24.005786895751953,IDV0013
0.424159437417984,2412.581673162533,2666.2571529715738,5182.60296571602,0.10370524878640777,-23.97814178466797,IDV0013
0.39997240900993347,2770.4877866790675,2671.183099453555,5476.4103515625,0.1533046875,-24.564834594726562,IDV0013
0.483328640460968,2683.998873364626,2723.6980934772646,5649.730044505635,0.12978675717213115,-25.56165885925293,IDV0013
0.4253860414028168,2540.753357455551,2594.8704926888463,5020.9716796875,0.12751614317602042,-22.622875213623047,IDV0013
0.4231749475002289,2675.332136526251,2742.230895792661,5708.754368832237,0.13121059484649122,-23.65380096435547,IDV0013
0.44833889603614807,2964.355651907095,2872.916114622976,6141.26953125,0.15673828125,-24.60413932800293,IDV0013
0.3618483543395996,2095.1231075597475,2432.4040044231588,4114.28474347616,0.08784028672680412,-23.830516815185547,IDV0013
0.4710579514503479,2891.328581036579,2778.6913303276006,5938.018960868363,0.1609858960176991,-23.977550506591797,IDV0013
0.45512446761131287,2752.133189036001,2829.9811523281,5879.474306778169,0.13014070752640844,-25.26104164123535,IDV0013
0.44110649824142456,2956.350029040186,2785.634496710802,5844.953331580529,0.16080416165865385,-25.080677032470703,IDV0013
0.4006415009498596,2672.513281143022,2811.001813721101,5832.1852463942305,0.11953970102163461,-24.733566284179688,IDV0013
0.5107168555259705,2834.4381393672106,2893.2542425349047,6195.721045960771,0.1358668550531915,-24.538665771484375,IDV0013
0.45742541551589966,2815.1030245459206,2786.0399823446733,5808.436048353041,0.14082735078828829,-25.555606842041016,IDV0013
0.4996470510959625,2922.592188945664,2732.972312489923,5872.835435779816,0.14974555619266056,-25.083011627197266,IDV0013
0.45691779255867004,2944.6401386280972,2810.2631561572307,5994.178966547819,0.1527828754194631,-24.825857162475586,IDV0013
